ID305B,WATER_NAME,LOCATION,source,coord,county
VAP-G07L_CHK01A00,Chickahominy Lake,Chickahominy Lake from Walkers Dam to the extent of backwater,res,"c(-76.9718164275191, 37.4120217723249)",Charles City
VAP-G09L_DSC01A00,Diascund Creek Reservoir,Diascund Creek Reservoir,res,"c(-76.9062837954874, 37.439039357973)",New Kent
VAP-G03L_WER04A06,Harrison Lake,Harrison Lake located on West Run,res,"c(-77.181763905622, 37.3466171858802)",Charles City
VAN-F07L_PMC02A02,Lake Anna/Pamunkey Creek,Segment includes the Pamunkey Creek Arm of Lake Anna from the beginning of the inundated waters of Pamunkey Creek downstream to the confluence with the Terry's Run arm of the lake.,res,"c(-77.9109504829079, 38.1400759791294)",Spotsylvania
VAN-F07L_TRY01A04,Terrys Run/Lake Anna,Segment includes the Terrys Run arm of Lake Anna.,res,"c(-77.8940403655993, 38.1522816953849)",Spotsylvania
VAN-F07L_CON01A02,Lake Anna/Contrary Creek,"Segment includes most of the Contrary Creek arm of Lake Anna, beginning around rivermile 3.53 and continuing downstream until the confluence with the main portion of Lake Anna.",res,"c(-77.8299946014845, 38.0674980038784)",Louisa
VAN-F07L_FRC01A04,Lake Anna/Freshwater Creek,Segment includes the Freshwater Creek arm of Lake Anna.,res,"c(-77.8416998201367, 38.0545397485043)",Louisa
VAP-C05L_BEA01A06,Beaverdam Swamp Reservoir,Extent of backwater Beaverdam Swamp Reservoir,res,"c(-76.5419127461192, 37.456408063702)",Gloucester
VAP-J11L_LDJ01A98,Lake Nottoway (Lee Lake),Extent of backwater for Lake Nottoway (Lee Lake),res,"c(-77.9809284925115, 37.157080505699)",Nottoway
VAP-J14L_APP01A00,Lake Chesdin,Extent of backwater for Lake Chesdin,res,"c(-77.62299056945, 37.2614532774364)",Chesterfield
VAP-J16L_SFT02A98,Swift Creek Reservoir,"Extent of the backwater for Swift Creek Reservoir

HUC: 02080207

Renamed from VAP-J16L_APP02A98 in the 2008 cycle.",res,"c(-77.6717762806627, 37.4299518576423)",Chesterfield
VAP-K06L_GTC03B00,Great Creek Reservoir,Manmade reservoir on Great Creek.,res,"c(-77.9032484972106, 36.7849753604339)",Brunswick
VAP-J17L_SFT02A08,Lakeview Reservoir,Backwater to dam,res,"c(-77.4253347516886, 37.2729553961155)",Colonial Heights
VAN-F22L_TRD02A06,Unnamed pond near Tanyard Swamp,Segment includes all of the unnamed pond near Tanyard Swamp.,res,"c(-77.3117778852838, 37.9681708346618)",Caroline
VAT-C08L_PLH01A14,Pleasure House Lake,Virginia Beach Lake north of Shore Drive near Chesapeake Beach.,res,"c(-76.129989636745, 36.9171248556626)",Virginia Beach
VAT-C08L_MTL02A06,Lake Trashmore - Eastern Pond,"Located in headwaters area of Thalia Creek. Eastern portion of dual ponds lake system, this pond on eastern side of Mt. Trashmore is not included in VDH advisory. Lake Windsor.",res,"c(-76.1158413962582, 36.8299085201133)",Virginia Beach
VAT-K41L_STK01A08,Stumpy Lake,"East of Stumpy Lake Golf Course, west of Indian River Road at the City boundary of Virginia Beach and Chesapeake",res,"c(-76.1523855352534, 36.7629571199895)",Virginia Beach
VAT-G11L_LSL01F06,Lone Star Lake F (PWS),Upstream impounded portions of Chuckatuck Creek. Most southeast pond. Water supply system composed of flooded borrow pits. Suffolk PWS component. Crystal Lake.,res,"c(-76.5695762129026, 36.8627524602746)",Suffolk
VAW-L07L_XNT01A10,"Smith Mtn. Lake (Roanoke R., UT XNT)",An unnamed tributary (XNT) to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.6049758387784, 37.077742467571)",Bedford
VAW-L07L_XNU01A10,"Smith Mtn. Lake (Roanoke R., UT XNU)",An unnamed tributary (XNU) to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.5899196752487, 37.0676302919556)",Bedford
VAW-L07L_BKY01A10,Smith Mtn. Lake (Beckys Creek),Beckys Creek from its confluence with the Roanoke River upstream to its backwaters (RU19).,res,"c(-79.6632251108914, 37.1108271771707)",Franklin
VAW-L07L_BTT01A10,Smith Mtn. Lake (Bettys Creek),Bettys Creek from its confluence with the Roanoke River upstream to its backwaters (RU19).,res,"c(-79.666376217942, 37.119583145514)",Franklin
VAW-L07L_XNL01A10,"Smith Mtn. Lake (Roanoke R., UT XNL)",An unnamed tributary to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.6473724577837, 37.1348780139688)",Bedford
VAW-L07L_XOC01A10,"Smith Mtn. Lake (Roanoke R., UT XOC)",An unnamed tributary (XOC) to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.6296983102599, 37.1040628321802)",Bedford
VAW-L07L_XNN01A10,"Smith Mtn. Lake (Roanoke R., UT XNN)",An Unnamed tributary (XNN) to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.646842176762, 37.0967000505186)",Franklin
VAT-G14L_NWB01A08,Lake Burnt Mills,West of Chuckatuck. Upper northwest portion of Western Branch Reservoir system. Upstream of Rt 603. Impounded headwaters tributary of the Nansemond River. Portion of Norfolk water supply reservoirs.,res,"c(-76.6472428718373, 36.8524895466552)",Isle of Wight
VAT-G14L_NWB02A08,Western Branch Reservoir,West of Chuckatuck. Impounded headwaters tributary of the Nansemond River. Portion of Norfolk water supply reservoirs.,res,"c(-76.6057358011544, 36.8141976588305)",Suffolk
VAT-F26L_QEN01A06,Waller Mill Reservoir (PWS),Headwater impounded portion of Queen Cr. North of Williamsburg in York County.,res,"c(-76.7083355573255, 37.3135159628626)",York
VAP-E23L_CMR01A08,Chandlers Millpond,Chandlers Millpond in its entirety,res,"c(-76.8444448415938, 38.1011237484578)",Westmoreland
VAP-K08L_RDC01A98,Brunswick Lake (County Pond),VDGIF lake on Reedy Creek.,res,"c(-77.7371841355685, 36.7901256513062)",Brunswick
VAW-L42L_DAN02A02,Townes Reservoir,Townes Reservoir from its impounding structure upstream to its backwaters (RD01).,res,"c(-80.4272144615318, 36.6835982401577)",Patrick
VAW-L51L_GOB02A06,Fairystone Lake (Goblin Town Creek),Fairystone Lake from its impounding structure upstream to its backwaters.,res,"c(-80.1107017856463, 36.7994548781982)",Patrick
VAW-N17L_HGN01A02,Hogan Lake,Hogan Reservoir from its impounding structure upstream to its backwaters.,res,"c(-80.8150258679169, 37.0194604226307)",Pulaski
VAW-N17L_PKC01A02,Gatewood Reservoir,Gatewood Reservoir from its impounding structure to its backwaters.,res,"c(-80.8725660238301, 37.0435704135177)",Pulaski
VAW-L03L_SHR01A06,Spring Hollow Reservoir,Spring Hollow Reservoir from its impounding structure upstream to its backwaters (RU09).,res,"c(-80.175045614909, 37.2251082884468)",Roanoke
VAW-L07L_FIN01A02,Falling Creek Reservoir,Falling Creek Reservoir from its impounding structure upstream to its backwaters (RU16).,res,"c(-79.8375532340936, 37.3057519001077)",Bedford
VAP-J07L_XLW01A00,Amelia Lake,Amelia Lake in its Entirety,res,"c(-77.9227909777437, 37.4652165937011)",Amelia
VAP-K08L_MHN02C98,Emporia Lake (Meherrin Reservoir),On Meherrin River in Emporia,res,"c(-77.5819520265841, 36.701459846698)",Greensville
VAP-A33L_HAM01A12,"Hampton Hall, Gardy Millpond",From the confluence of Hampton Hall Branch to Rt. 617,res,"c(-76.6067101260199, 38.000648189866)",Northumberland
VAP-J17L_SFT01A98,Swift Creek Lake,Swift Creek Lake,res,"c(-77.5587943576584, 37.3851388486976)",Chesterfield
VAP-H33L_STG01A12,Powhatan Lakes,Upper and Lower,res,"c(-77.9934521474339, 37.5767996083179)",Powhatan
VAP-G06L_XBT01A14,Westhaven Lake,Extent of lake,res,"c(-77.3099138180561, 37.6156455993878)",Hanover
VAN-F07L_NAR03A02,Lake Anna,"Segment includes the upper portion North Anna River portion of Lake Anna, beginning at the boundary of F07, and continues downstream until the start of the lacustrine waters of Lake Anna (0.7 miles upstream from 8-NAR044.68).",res,"c(-77.8175932392614, 38.0934929259056)",Spotsylvania
VAN-F07L_GMC01A02,Lake Anna/Gold Mine Creek,Segment includes the Gold Mine Creek arm of Lake Anna.,res,"c(-77.9459483137756, 38.1104135308047)",Louisa
VAN-F07L_NAR01A02,Lake Anna,"Segment includes the lower portion of Lake Anna (lacustrine), beginning near the northern end of the Route 690 bridge (Dike 2), and continues downstream until the dam.",res,"c(-77.7281443209492, 38.0208208071915)",Louisa
VAN-F07L_NAR02A02,Lake Anna,"Segment begins at the start of the lacustrine waters of Lake Anna (0.7 miles upstream from 8-NAR044.68), and continues downstream until the northern end of the Route 690 bridge.",res,"c(-77.7620227358444, 38.0534196641961)",Louisa
VAN-F07L_NAR04A06,Lake Anna,Segment includes the upper portion North Anna River of Lake Anna beginning at the start of the inundated waters of the North Anna River downstream until the boundary of the F06 watershed.,res,"c(-77.8945173616883, 38.1089465086872)",Louisa
VAN-F07L_PLT01A04,Lake Anna/Plentiful Creek,Segment includes the Plentiful Creek arm of Lake Anna.,res,"c(-77.8570046478783, 38.1387959690652)",Spotsylvania
VAN-F07L_PMC01A04,Lake Anna/Pamunkey Creek,Segment includes the Pamunkey Creek arm of Lake Anna beginning at the confluence with the Terrys Run arm of the lake and continuing downstream until the confluence with the North Anna River at The Splits.,res,"c(-77.8496694776595, 38.1211765513188)",Spotsylvania
VAW-N17L_PKC02A10,Claytor Lake (Peak Creek),Peak Creek from the end of the WQS public water supply (PWS) designation upstream to its backwaters.,res,"c(-80.7138784130513, 37.0460854865391)",Pulaski
VAW-N21L_LRV01A02,Little River Reservoir,Little River Reservoir from its impounding structure upstream to its backwaters.,res,"c(-80.5639946996935, 37.0781623197684)",Montgomery
VAW-L10L_XNZ01A10,"Smith Mtn. Lake (Little Bull Run, UT XNZ)",Unnamed tributary (XNZ) from its backwaters downstream to its mouth on Little Bull Run.,res,"c(-79.6292042298476, 37.0120700882607)",Franklin
VAW-L10L_PCP01A10,Smith Mtn. Lake (Poplar Camp Creek),Poplar Camp Creek from its confluence with the Blackwater River upstream to its backwaters.,res,"c(-79.7398601630009, 37.0339064197531)",Franklin
VAW-L07L_LVL01A10,Smith Mtn. Lake (Lynville Creek),Lynville Creek from its confluence on the Roanoke River upstream to its backwaters.,res,"c(-79.7603933456767, 37.1835208228895)",Franklin
VAW-N16L_NEW06A02,Claytor Lake (New River),Claytor Lake from the upstream end of the Pulaski County PSA WQS public water supply (PWS) designation upstream to the backwaters of Claytor Lake at Allisonia.,res,"c(-80.7257819440494, 36.9532967157011)",Pulaski
VAW-L07L_XKD01A02,Beaverdam Reservoir (XKD),Beaverdam Reservoir from its impounding structure upstream to its backwaters.,res,"c(-79.8188861248793, 37.3168678221019)",Bedford
VAW-N16L_NEW01A02,Claytor Lake (New River),Claytor Lake from its impounding structure upstream to the Claytor State Park Cabins.,res,"c(-80.6072436222134, 37.0645432029857)",Pulaski
VAW-N16L_NEW03A02,Claytor Lake (New River),Claytor Lake from the confluence of Peak Creek upstream to the end of the WQS public water supply (PWS) designation.  The segment ends five miles upstream of the former Burlington Industries intake.,res,"c(-80.6696831785491, 37.0322055091185)",Pulaski
VAW-N16L_NEW04A02,Claytor Lake (New River),Claytor Lake from the end of the Burlington WQS public water supply (PWS) designation upstream to the Pulaski County PSA intake.,res,"c(-80.6926786103658, 37.0011515552255)",Pulaski
VAW-L07L_BDA01A10,Smith Mtn. Lake (Beaverdam Creek),Beaverdam Creek from its mouth on the Roanoke River upstream to its backwaters (RU17).,res,"c(-79.736360195508, 37.2034202601312)",Bedford
VAW-L10L_BSA01A10,Smith Mtn. Lake (Bull Run),Bull Run from its mouth on the Blackwater River upstream to its backwaters (RU26).,res,"c(-79.6350136641546, 37.0192316936721)",Franklin
VAW-L10L_BWR01A10,Smith Mtn. Lake (Blackwater River),Blackwater River from its mouth on the Roanoke River upstream to the mouth of Gills Creek.,res,"c(-79.6260715484208, 37.0442275025282)",Franklin
VAW-L10L_BWR02A10,Smith Mtn. Lake (Blackwater River),Blackwater River from the mouth of Gills Creek upstream to near the 4H Camp.,res,"c(-79.6897772664659, 37.037594655296)",Franklin
VAW-L10L_BWR03A10,Smith Mtn. Lake ( Blackwater River),Blackwater River from ~1.6 miles downstream of the Brooks Mill Bridge on downstream to the 4H Camp (RU24).,res,"c(-79.7350455887485, 37.0502352213448)",Franklin
VAW-L12L_CCK01A02,Smith Mtn. Lake (Craddock Creek),Craddock Creek from its mouth on the Roanoke River upstream to its backwaters (RU27).,res,"c(-79.5671008514184, 37.0637943905856)",Bedford
VAW-L10L_COA01A10,Smith Mtn. Lake (Cool Branch),Cool Branch from its mouth on the Blackwater River upstream to its backwaters.,res,"c(-79.6018845449833, 37.0219699077321)",Franklin
VAW-L07L_FIN02A10,Smith Mtn. Lake (Falling Creek),Falling Creek from its confluence with the Roanoke River upstream to its backwaters (795 Ft. pool elevation) (RU16).,res,"c(-79.7858537560201, 37.2364139500173)",Bedford
VAW-L11L_GIL01A10,Smith Mtn. Lake (Gills Creek),Gills Creek from its mouth on the Blackwater River upstream to near the end of Route 665 (RU25).,res,"c(-79.6761525377102, 37.0558412111746)",Franklin
VAW-L51L_SRE02A02,Philpott Reservoir (Smith River),Philpott Reservoir from just downstream of the Goblin Town Creek confluence upstream to just above the Beards Creek mouth.,res,"c(-80.0706936085082, 36.8328962264802)",Patrick
VAW-L51L_SRE03A02,Philpott Reservoir (Smith River),Philpott Reservoir from just downstream of the Beards Creek confluence upstream to its backwaters.,res,"c(-80.1078977274211, 36.8449320609276)",Patrick
VAW-L53L_BAU01A02,Martinsville (Beaver Creek) Reservoir,Martinsville Reservoir on Beaver Creek from its impounding structure upstream to its backwaters.,res,"c(-79.8670651884661, 36.7479320683756)",Henry
VAW-N16L_NEW05A02,Claytor Lake (New River),Claytor Lake from the Pulaski County PSA intake upstream to the end of the WQS public water supply (PWS) designation.  Five miles upstream from the Pulaski County PSA intake.,res,"c(-80.7314878961943, 36.9795129841829)",Pulaski
VAW-L12L_XNW01A10,"Smith Mtn. Lake (Witcher Creek, UT( XNW)",An unnamed tributary (XNW) to Witcher Creek (Roanoke River) from its mouth upstream to its headwaters (RU27).,res,"c(-79.5506439023389, 37.0587040258362)",Bedford
VAW-L12L_WTH01A10,Smith Mtn. Lake (Witcher Creek),Witcher Creek from its mouth on the Roanoke River upstream to its backwaters (RU27).,res,"c(-79.5357396158981, 37.0628384548066)",Bedford
VAW-L07L_IND01A10,Smith Mtn. Lake (Indian Creek),Indian Creek from its mouth on the Roanoke River upstream to the 795 Ft. pool elevation of Smith Mountain Lake.,res,"c(-79.7106495349297, 37.1454539485342)",Franklin
VAW-L07L_XNK01A10,"Smith Mtn. Lake (Roanoke R., UT XNK)",An unnamed tributary to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.6587542795365, 37.1462672059956)",Bedford
VAW-L07L_JUM01A10,Smith Mtn. Lake (Jumping Run),Jumping Run from its confluence with the Roanoke River upstream to its backwaters.,res,"c(-79.7232657822789, 37.1958704521113)",Bedford
VAW-L07L_ROA01A10,Smith Mtn. Lake (Roanoke River),"Roanoke River from the Blackwater River confluence upstream to 37°04'39"" / 79°37'15"" below State Park.",res,"c(-79.6029247331711, 37.0621537118306)",Bedford
VAW-L12L_LOS01A10,Smith Mtn. Lake (Louse Creek),Louse Creek from its mouth on the Roanoke River upstream to its backwaters (RU27).,res,"c(-79.5876741131078, 37.0280332151203)",Pittsylvania
VAW-L07L_XNM01A10,"Smith Mtn. Lake (Roanoke R., UT XNM)",An unnamed tributary (XNM) to the Roanoke River from its mouth upstream to its backwaters.,res,"c(-79.6497961766572, 37.106397042356)",Franklin
VAW-L07L_HFW01A10,Smith Mtn. Lake (Hales Creek),Hales Creek from its mouth on the Roanoke River upstream to its backwaters.,res,"c(-79.6668127097983, 37.1556296726372)",Bedford
VAW-L07L_SWC01A10,Smith Mtn. Lake (Stony Creek),Stony Creek from its mouth on the Roanoke River upstream to its backwaters.,res,"c(-79.6910129531191, 37.1621497527282)",Franklin
VAP-J05L_BRI01L98,Briery Creek Lake,Briery Creek Lake,res,"c(-78.4561387620196, 37.1825033804196)",Prince Edward
VAW-H02L_POL01A02,Pedlar Lake,Pedlar Reservoir from its impounding structure to its backwaters.,res,"c(-79.2785249788105, 37.6774636143932)",Amherst
VAW-H04L_GRA01A02,Graham Creek Reservoir,Graham Creek Reservoir from its impounding structure upstream to its backwaters.,res,"c(-79.1670999903572, 37.493448166884)",Amherst
VAP-J01L_HOL01A06,Holiday Lake,Holiday Lake State Park,res,"c(-78.6372498869402, 37.3964677492531)",Appomattox
VAP-J03L_SDY02A06,Prince Edward Lake,Prince Edward and Goodwin Lake State Park,res,"c(-78.2737530769928, 37.1719032133077)",Prince Edward
VAP-K14L_MDT01L00,Modest Creek Reservoir,Modest Creek,res,"c(-78.2239187932269, 37.0391344836938)",Lunenburg
VAW-L39L_SRN01L00,Keysville Reservoir,The headwaters of Spring Creek,res,"c(-78.5001163856434, 37.0572772614323)",Charlotte
VAP-H36L_BRC01A06,Bear Creek Lake,Bear Creek Lake at Bear Creek Lake State Park,res,"c(-78.2724966317144, 37.5285122061599)",Cumberland
VAP-K14L_BHC01L00,Lunenburg Beach Lake,Headwaters of Big Hounds Creek,res,"c(-78.211449175364, 36.9919404081098)",Lunenburg
VAW-L27L_BWA01A08,Timber Lake,Timber Lake from its impounding structure to its headwaters on Buffalo Creek,res,"c(-79.2709493080083, 37.3163161393769)",Campbell
VAW-L35L_MEY01A06,Mollys Creek Reservoir,Mollys Creek Reservoir,res,"c(-79.0856259608534, 37.2443589072486)",Campbell
VAW-L68L_GEO01A02,Georges Creek Reservoir,Georges Creek Reservoir from its impounding structure upstream to its backwaters.,res,"c(-79.3620802903048, 36.9611547279938)",Pittsylvania
VAT-C08L_LAK01A08,Lake Lawson,"East of Norfolk Municipal Airport, west of Lake Smith in Virginia Beach. City of Norfolk PWS.",res,"c(-76.168696498893, 36.8863058322631)",Virginia Beach
VAT-C08L_LKB01A14,Lake Bradford,Virginia Beach Lake north of Shore Drive and west of Little Creek Naval Base.,res,"c(-76.1404299613378, 36.9150757991301)",Virginia Beach
